ticker,date,year,market_cap,gross_profit_electric,gross_profit,gross_profit_non_electric,gross_profit_electric_fraction,emissions_co2_historical,emissions_co2_irp,emissions_co2_irp_future,emissions_co2_target,emissions_co2_target_future,emissions_co2_1point5c,emissions_co2_1point5c_historical,emissions_co2_1point5c_future,emissions_co2_historical_social_cost,emissions_co2_irp_social_cost,emissions_co2_irp_social_cost_future,emissions_co2_target_social_cost,emissions_co2_1point5c_social_cost,emissions_co2_1point5c_historical_social_cost,emissions_co2_1point5c_future_social_cost,emissions_co2_irp_above_1point5c,emissions_co2_irp_above_1point5c_historical,emissions_co2_irp_above_1point5c_future,market_cap_electric,market_cap_non_electric,carbon_adjustment_historical,carbon_adjustment_future,carbon_adjustment,index_value,market_cap_total,market_cap_electric_total,index_value_total,market_cap_weighting,market_cap_electric_weighting,index_weighting,performance
CMS,2018-12-31,2018.0,14065845000.0,1914831153.0,3739000000.0,1824168847.0,0.5121238708210751,388.44145069252033,554.4155686740446,165.9741179815243,542.1579546622286,153.7165039697082,431.02310009271025,350.09999679115583,80.92310330155445,25798970222.039093,32721031797.923172,6922061575.884079,32330664637.098164,26930074857.844315,23360624737.785408,3569450120.058907,123.39246858133436,38.3414539013645,85.05101467996985,7203454987.769265,6862390012.230735,2438345484.253685,3352611455.825172,5790956940.078857,1412498047.6904078,1548126833000.0,440316507569.0672,268819661104.02368,0.009085718753897472,0.016359720482746937,0.0052544447154251155,1.0
POR,2018-12-31,2018.0,4124115799.9999995,991979750.0,1417000000.0,425020250.0,0.7000562808750882,120.73211035460547,183.24509716286533,62.512986808259875,148.4117609786364,27.67965062403094,144.49220779909015,115.77152755012047,28.720680248969682,7963864852.963596,10563684019.635904,2599819166.6723084,9179805358.554556,8955384511.409916,7688539427.86393,1266845083.5459874,38.75288936377518,4.960582804485,33.792306559290196,2887113168.8461885,1237002631.1538107,275325425.0996666,1332974083.126321,1608299508.2259884,1278813660.6202002,1548126833000.0,440316507569.0672,268819661104.02368,0.002663939227775144,0.006556904225066605,0.004757143340513865,1.0
AVA,2018-12-31,2018.0,2797053100.0,494961106.0,921363000.0,426401894.0,0.5372053208127524,45.03969939416158,67.08905787852781,22.049358484366223,69.55728725459339,24.517587860431806,54.69673432012583,43.92677893005493,10.769955390070898,2921179069.674395,3849697777.6465054,928518707.9721103,3951289507.9836173,3380874870.439766,2905821183.770545,475053686.66922086,12.392323558401984,1.1129204641066508,11.279403094295326,1502591807.9158037,1294461292.0841963,15357885.903850079,453465021.3028894,468822907.2067394,1033768900.7090642,1548126833000.0,440316507569.0672,268819661104.02368,0.0018067338155878343,0.0034125266304718543,0.003845585164654427,1.0
AES,2018-12-31,2018.0,9615900000.0,862428123.656,2465000000.0,1602571876.3439999,0.34986942136146043,265.2411488035957,337.52308941963867,72.28194061604296,338.9516438927991,73.71049508920339,289.430445178159,244.68527716161893,44.74516801654009,18111826650.367397,21137481988.855957,3025655338.48856,21210719404.19333,18741917674.40657,16768245894.253435,1973671780.1531348,48.09264424147966,20.55587164197678,27.536772599502868,3364309368.8696675,6251590631.130333,1343580756.1139622,1051983558.3354254,2395564314.4493866,968745054.4202809,1548126833000.0,440316507569.0672,268819661104.02368,0.006211312791062513,0.007640661458375935,0.0036036986671351056,1.0
OGE,2018-12-31,2018.0,7873271000.0,1041614278.0,1363500000.0,321885722.0,0.7639268632196553,374.602803314549,609.1543495267293,234.5515462121803,654.2266110014368,279.62380768688786,473.74187920730867,373.9951662318372,99.74671297547145,24490945323.738403,34157827802.081722,9666882478.343317,35946156934.08361,29036238724.25258,24636494991.254406,4399743732.998173,135.41247031942066,0.6076370827118467,134.80483323670887,6014603218.308279,1858667781.6917212,-145549667.51600266,5267138745.345144,5121589077.829144,893014140.4791355,1548126833000.0,440316507569.0672,268819661104.02368,0.005085675690242364,0.013659726844024443,0.0033219822419669324,1.0
ALE,2018-12-31,2018.0,3940574000.0,430258568.0,874600000.0,444341432.0,0.49194896867139265,153.95636867227915,206.52429143646725,52.567922764188076,200.71396999308632,46.75760132080714,181.29001141153466,149.80636690924192,31.483644502292773,10347141766.513777,12545411336.342728,2198269569.8289514,12314472839.93626,11436307876.930326,10047590760.758608,1388717116.1717198,25.234280024932588,4.150001763037238,21.084278261895303,1938561315.2733045,2002012684.7266953,299551005.7551689,809552453.6572316,1109103459.4124012,829457855.8609033,1548126833000.0,440316507569.0672,268819661104.02368,0.00254538188732499,0.004402654186135017,0.003085555023968029,1.0
MGEE,2018-12-31,2018.0,2078693300.0,180033859.0,374736000.0,194702141.0,0.4804285123393536,44.054674241088584,67.49525332698042,23.440579085891837,55.57383437011708,11.519160129028494,50.139960957541916,40.791500848601366,9.348460108940552,2900737042.073166,3866120399.443989,965383357.3708229,3399196943.0400796,3126949361.662472,2714596637.9430547,412352723.7194174,17.3552923694385,3.263173392487218,14.092118976951285,998663529.7287816,1080029770.2712183,186140404.13011122,553030633.6514056,739171037.781517,259492491.94726455,1548126833000.0,440316507569.0672,268819661104.02368,0.0013427151159003262,0.0022680583456711153,0.0009653032478411248,1.0
UTL,2018-12-31,2018.0,749380800.0,20483177.0,207900000.0,187416823.0,0.0985241798941799,1.121120754003956,1.4829861760128222,0.3618654220088662,1.5416399817007005,0.4205192276967444,1.8919354123614558,1.5929291444429508,0.29900626791850504,78625029.0452827,93582660.51947676,14957631.474194042,95852234.33704096,122182777.38382427,108993862.03856252,13188915.345261754,-0.40894923634863356,-0.4718083904389947,0.06285915409036114,73832128.74844445,675548671.2515556,-30368832.993279815,1768716.128932288,-28600116.864347517,102432245.61279197,1548126833000.0,440316507569.0672,268819661104.02368,0.0004840564636088831,0.0001676796746868803,0.00038104447119719534,1.0
AWR,2018-12-31,2018.0,2477731400.0,12181000.0,353063000.0,340882000.0,0.034500924764135577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85484024.61713631,2392247375.3828635,0.0,0.0,0.0,85484024.61713631,1548126833000.0,440316507569.0672,268819661104.02368,0.0016004705474929263,0.0001941422207608863,0.0003179976652974688,1.0
UGI,2018-12-31,2018.0,9473146100.0,25353565.0,3283400000.0,3258046435.0,0.007721741182920144,13.759998888042464,17.33909421136268,3.579095323320219,17.91922027167268,4.159221383630216,16.96391356928465,14.685881521030716,2.2780320482539342,957301547.5968611,1105242703.621223,147941156.02436185,1127690333.43697,1114168767.2920604,1013686686.9418145,100482080.3502459,0.3751806420780319,-0.9258826329882517,1.301063275066285,73149182.37218934,9399996917.627811,-56385139.34495342,47459075.674115956,-8926063.670837402,82075246.04302675,1548126833000.0,440316507569.0672,268819661104.02368,0.006119102064552872,0.00016612863954621393,0.0003053171248931325,1.0
BAM,2018-12-31,2018.0,30270151000.0,68998052.34,38346000000.0,38277001947.66,0.001799354622124863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54466736.11426755,30215684263.88573,0.0,0.0,0.0,54466736.11426755,1548126833000.0,440316507569.0672,268819661104.02368,0.019552759085857147,0.00012369905551570538,0.0002026144065898173,1.0
BKH,2018-12-31,2018.0,3671562700.0,302099914.0,1116978000.0,814878086.0,0.2704618300449964,78.29881859652363,130.58642450852307,52.28760591199944,124.47101622552695,46.172197629003314,91.48487484900284,70.53875330725023,20.946121541752607,5018062935.071941,7187112124.737285,2169049189.665343,6949943233.216898,5475770639.642626,4551854810.891393,923915828.7512327,39.10154965952023,7.760065289273399,31.341484370246835,993017566.9669482,2678545133.033052,466208124.18054867,1245133360.9141102,1711341485.0946589,0.0,1548126833000.0,440316507569.0672,268819661104.02368,0.0023716162149874705,0.002255235835806554,0.0,1.0
PPL,2018-12-31,2018.0,20606873700.0,3228526349.2872,6003000000.0,2774473650.7128,0.5378188154734632,769.5864151790126,1160.0373303599818,390.45091518096916,1079.7369963221256,310.15058114311296,821.3207014268622,682.8945490535223,138.42615237334,51636160213.00733,67767663823.83985,16131503610.832521,64653635275.209,52544722719.058586,46438861400.72701,6105861318.331569,338.7166289331195,86.69186612549038,252.02476280762917,11082764403.945263,9524109296.054737,5197298812.280319,10025642292.500954,15222941104.781265,0.0,1548126833000.0,440316507569.0672,268819661104.02368,0.013310843311246967,0.02516999524985295,0.0,1.0
DTE,2018-12-31,2018.0,16986604700.0,2729313503.0,5443000000.0,2713686497.0,0.5014355140547492,607.2125179033189,814.537871740713,207.32535383739398,789.587107737149,182.37458983383,632.1629358223021,523.140829615306,109.0221062069961,40094165685.806885,48851476878.657684,8757311192.850803,47902272125.92943,39755172691.21187,34946299153.0889,4808873538.122975,182.37493591841087,84.07168828801298,98.30324763039788,8517686859.789318,8468917840.210682,5147866532.717987,3948437654.727828,9096304187.445816,0.0,1548126833000.0,440316507569.0672,268819661104.02368,0.010972359846694809,0.019344464069299627,0.0,1.0
ETR,2018-12-31,2018.0,15758011700.0,3857983137.0,7654942000.0,3796958863.0,0.5039859396713914,777.4920278454503,1272.8490132383924,495.3569853929421,1128.60094076221,351.1089129167598,965.4727471957763,741.6723865220526,223.80036067372365,49985814603.26361,70491904558.48944,20506089955.22583,64820425493.05903,57801241814.453926,47929595873.00738,9871645941.446547,307.3762660426162,35.819641323397605,271.55662471921846,7941816333.97728,7816195366.02272,2056218730.2562332,10634444013.779284,12690662744.035515,0.0,1548126833000.0,440316507569.0672,268819661104.02368,0.01017876014038444,0.018036608206726253,0.0,1.0
FE,2018-12-31,2018.0,19300700000.0,5494062859.124,7505000000.0,2010937140.8760004,0.7320536787640239,1380.143644520957,1882.339153790472,502.1955092695149,1906.4741246810954,526.3304801601384,1495.7943105337708,1270.805659236602,224.9886512971688,94774758477.90182,115484675436.53511,20709916958.633286,116429710399.90459,97229760463.27338,87305700020.46107,9924060442.81231,386.54484325670114,109.337985284355,277.20685797234614,14129148437.720797,5171551562.279203,7469058457.44075,10785856515.820976,18254914973.261734,0.0,1548126833000.0,440316507569.0672,268819661104.02368,0.012467130979571361,0.03208861851608987,0.0,1.0
MDU,2018-12-31,2018.0,4682176000.0,154821228.0,3933673000.0,3778851772.0,0.039357930361776386,44.08812582638338,67.97483551490119,23.886709688517804,70.31273451149646,26.224608685113076,57.45821671747561,45.10239401195905,12.355822705516555,2869494575.16115,3851616097.5185385,982121522.3573884,3941170346.4775634,3474222533.5847845,2929217571.5866766,545004961.9981078,10.51661879742558,-1.0142681855756663,11.530886983001249,184280756.9495807,4497895243.05042,-59722996.42552662,437116560.3592806,377393563.93375397,0.0,1548126833000.0,440316507569.0672,268819661104.02368,0.003024413698021601,0.0004185188467427031,0.0,1.0
OTTR,2018-12-31,2018.0,1981751300.0,184562111.0,408291000.0,223728889.0,0.45203570737537685,66.08196129713198,105.51663348761322,39.434672190481244,104.86699909009529,38.78503779296331,74.81551093340124,57.998702255839284,16.81680867756196,4284849501.83501,5940156764.352415,1655307262.5174053,5887755374.329828,4554095003.128749,3812319696.644943,741775306.4838054,30.701122554211977,8.083259041292699,22.617863512919286,895822350.7375727,1085928949.2624273,472529805.1900668,913531956.0335999,1386061761.2236662,0.0,1548126833000.0,440316507569.0672,268819661104.02368,0.001280096215475906,0.002034496402788296,0.0,1.0
PCG,2018-12-31,2018.0,12278750000.0,-5833325681.0,12080000000.0,17913325681.0,-0.48289119875827813,208.51978419986884,304.30847669712085,95.78869249725201,277.31248223405845,68.7926980341896,211.55129360791562,184.09707487722648,27.454218730689156,14075214908.494383,18010984613.630444,3935769705.1360607,16962001658.583036,13728940331.91119,12517957802.247137,1210982529.6640532,92.75718308920523,24.422709322642362,68.33447376656287,-5929300306.753207,18208050306.75321,1557257106.2472458,2724787175.4720078,4282044281.7192535,0.0,1548126833000.0,440316507569.0672,268819661104.02368,0.007931359200205788,-0.013465995947978735,0.0,1.0
AA,2018-12-31,2018.0,5002867000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0032315614543708382,,,1.0
WTRG,2018-12-31,2018.0,6100555900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.003940604716590427,,,1.0
RUN,2018-12-31,2018.0,1222718300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0007898049913847078,,,1.0
AWK,2018-12-31,2018.0,16429369999.999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.010612418601493227,,,1.0
NFG,2018-12-31,2018.0,4437757100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0028665332874570747,,,1.0
SJI,2018-12-31,2018.0,2462357200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0015905397074142697,,,1.0
WM,2018-12-31,2018.0,38132215000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.024631195705138973,,,1.0
MSEX,2018-12-31,2018.0,874849300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0005651018258657106,,,1.0
NEP,2018-12-31,2018.0,3263190000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0021078311740624677,,,1.0
RSG,2018-12-31,2018.0,23465295000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.015157217419020087,,,1.0
NJR,2018-12-31,2018.0,4062163800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.002623921834704095,,,1.0
ATO,2018-12-31,2018.0,10554503000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.006817595803534529,,,1.0
ORA,2018-12-31,2018.0,2663952800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.001720758753879179,,,1.0
OGS,2018-12-31,2018.0,4235197600.0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0027356916175872528,,,1.0
YORW,2018-12-31,2018.0,414533900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0002677648182072431,,,1.0
NWN,2018-12-31,2018.0,1749712400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0011302125657297487,,,1.0
AMRC,2018-12-31,2018.0,667310700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.00043104394664283946,,,1.0
NRG,2018-12-31,2018.0,11602800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.007494734767639028,,,1.0
SJW,2018-12-31,2018.0,1287213700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0008314652731040157,,,1.0
CWT,2018-12-31,2018.0,2290873200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0014797710052997964,,,1.0
EVRG,2018-12-31,2018.0,15261479100.0,2566842762.0,,,,574.9789166657099,840.2170350997584,265.2381184340484,782.1070314618369,207.12811479612688,628.3241825984989,504.54993220059595,123.77425039790283,37820435623.11788,48902156110.241394,11081720487.123507,46561753114.76553,38771022662.081665,33311444433.888474,5459578228.193194,211.89285250125954,70.42898446511396,141.46386803614553,,,4508991189.229408,5622142258.930312,10131133448.159729,,1548126833000.0,440316507569.0672,268819661104.02368,0.00985802892546337,,,1.0
SWX,2018-12-31,2018.0,3902418000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0025207353278915746,,,1.0
TRP,2018-12-31,2018.0,44606250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.02881304622410094,,,1.0
EMA,2018-12-31,2018.0,10333044000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.006674546154578537,,,1.0
VIA,2018-12-31,2018.0,103473600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,6.683793458930377e-05,,,1.0
CWEN/A,2018-12-31,2018.0,1861200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0012022270787680352,,,1.0
CLH,2018-12-31,2018.0,2773815500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0017917236759115072,,,1.0
VST,2018-12-31,2018.0,11825145100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.007638356785719507,,,1.0
SR,2018-12-31,2018.0,3763264000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.002430849927655766,,,1.0
HES,2018-12-31,2018.0,11805750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.007625828677823841,,,1.0
VRS,2018-12-31,2018.0,807273600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0005214518492878548,,,1.0
CPK,2018-12-31,2018.0,1335807300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0008628539157941202,,,1.0
HE,2018-12-31,2018.0,3996413800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.002581451154267281,,,1.0
SRCL,2018-12-31,2018.0,3327783000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548126833000.0,440316507569.0672,268819661104.02368,0.0021495544997119755,,,1.0
BRK-B,2019-01-31,2019.0,511365564500.0,5353779985.0,32154000000.0,26800220015.0,0.1665043224793183,1294.7635160257921,1858.5050294123585,563.7415133865663,1830.6615822919985,535.8980662662065,1661.6695031498316,1335.7440904671043,325.9254126827273,85743413583.34886,109383410496.9916,23639996913.642727,108116457030.19225,102882014925.54713,88505718713.87846,14376296211.668673,196.83552626252686,-40.98057444131223,237.81610070383903,85144576856.32663,426220987643.67334,-2762305130.529602,9263700701.974054,6501395571.444458,78643181284.88217,1613887463000.0,522698381484.30707,334075877321.2397,0.31685329753379465,0.16289428066438907,0.23540514782293215,1.0179738562091503
NEE,2019-01-31,2019.0,86089380000.0,8377163905.0,12995000000.0,4617836095.0,0.6446451639091958,884.735313535779,1343.850657950357,459.1153444145779,1085.6507963810718,200.91548284529267,1153.6891538607174,920.7765011434792,232.91265271723813,58951165534.86915,77882797330.471,18931631795.601845,67498799582.43568,71408908232.56961,61135326742.41419,10273581490.155413,190.1615040896395,-36.04118760770018,226.2026916973398,55497102480.94104,30592277519.058956,-2184161207.545044,8658050305.446432,6473889097.901382,49023213383.03966,1613887463000.0,522698381484.30707,334075877321.2397,0.053342864340721385,0.10617423823533922,0.14674275130586595,1.0296858819468415
DUK,2019-01-31,2019.0,62850480000.0,12310529953.07,16993000000.0,4682470046.93,0.7244471225251574,1858.9293091858342,2779.540622051729,920.611312865895,2692.929673979684,834.0003647938499,2173.94263408059,1758.894043467855,415.048590612735,123555809069.96642,161603923683.33813,38048114613.371704,158310905569.33246,135447780452.57521,117140335716.15407,18307444736.42114,605.597987971139,100.0352657179792,505.56272225316,45531849385.32496,17318630614.675045,6415473353.812347,19740669876.950565,26156143230.762924,19375706154.562035,1613887463000.0,522698381484.30707,334075877321.2397,0.038943533202227994,0.08710922206422014,0.057997920442279645,1.0171494785631519
SRE,2019-01-31,2019.0,34676264400.0,3883651076.975,7179000000.0,3295348923.025,0.5409738232309513,62.18366562636597,78.64633459673774,16.46266897037177,75.90165912556226,13.717993499196293,45.94985811703568,41.475442029642686,4.474416087392994,4097478618.384418,4781120849.967213,683642231.5827951,4673842344.5642605,2996752846.1092505,2799390110.5154014,197362735.5938491,32.69647647970206,20.708223596723286,11.988252882978776,18758951327.83533,15917313072.164669,1298088507.8690166,486279495.9889461,1784368003.8579621,16974583323.97737,1613887463000.0,522698381484.30707,334075877321.2397,0.021486172484134355,0.03588867307100803,0.05081056273828176,1.0812459559017094
SO,2019-01-31,2019.0,50252400000.0,8776311626.0,15542000000.0,6765688374.0,0.5646835430446532,1568.8186825939376,2382.428546360023,813.6098637660855,2426.8689712240307,858.0502886300931,2026.803082376917,1643.9897745353908,382.8133078415263,104882593296.41771,138253335343.55478,33370742047.137054,140189092612.45242,126169991660.52719,109284418173.02556,16885573487.501629,355.6254639831061,-75.17109194145314,430.7965559245592,28376703278.49713,21875696721.50287,-4401824876.607849,16485168559.635426,12083343683.027588,16293359595.469543,1613887463000.0,522698381484.30707,334075877321.2397,0.03113748706281387,0.05428886769826182,0.04877143398115579,1.1065573770491803
ES,2019-01-31,2019.0,22081419800.0,3320067785.0,5309232000.0,1989164215.0,0.6253386148881797,166.92476855556018,205.20496321600646,38.280194660446284,211.32823611246585,44.40346755690566,230.58248482204922,194.82251421292847,35.75997060912076,11772643382.817337,13354963086.04911,1582319703.2317724,13591778215.647633,14894209718.3168,13316867449.219994,1577342269.0968053,-25.377521606042762,-27.89774565736829,2.5202240513255276,13808364472.496426,8273055327.503575,-1544224066.4026566,4977434.134967089,-1539246632.2676888,15347611104.764114,1613887463000.0,522698381484.30707,334075877321.2397,0.013682131069382996,0.026417461698053857,0.045940494799647576,1.067189425049325
XEL,2019-01-31,2019.0,26965400000.0,4250169439.0,6805000000.0,2554830561.0,0.6245656780308597,934.4666983040145,1265.6440913965525,331.17739309253795,1180.7325271865154,246.265828882501,1190.9699227385825,958.0123497229999,232.9575730155825,62322910252.18584,76321065829.03392,13998155576.84808,72839760795.94374,73788974364.85493,63513411478.0677,10275562886.787237,74.67416865797009,-23.54565141898547,98.21982007695544,16841663334.373344,10123736665.626656,-1190501225.8818665,3722592690.0608425,2532091464.1789856,14309571870.194359,1613887463000.0,522698381484.30707,334075877321.2397,0.016708352111413607,0.03222061504485255,0.04283329878509786,1.0627156484676274
PEG,2019-01-31,2019.0,27711400000.0,2110652286.0,6471000000.0,4360347714.0,0.32617096059341677,245.72060619371186,350.23543210556915,104.51482591185732,366.31809868883613,120.59749249512431,372.82119388708617,301.70724244914373,71.11395143794246,16982455028.939089,21302522081.077442,4320067052.138352,21922913452.835472,23532768994.00108,20395992324.029366,3136776669.971714,-22.58576178151702,-55.986636255431875,33.400874473914854,9038653957.388409,18672746042.61159,-3413537295.0902767,1183290382.1666384,-2230246912.9236374,11268900870.312046,1613887463000.0,522698381484.30707,334075877321.2397,0.01717059004132062,0.017292293754040972,0.03373156110722753,1.048030739673391
EIX,2019-01-31,2019.0,18572220000.0,3862076077.0,7251000000.0,3388923923.0,0.5326266828023721,336.0328923960245,436.6246091637592,100.59171676773467,416.1220185142619,80.08912611823737,443.03228426910493,376.71933602859156,66.31294824051338,22891306005.410877,27068411130.608234,4177105125.197356,26256263654.55243,28215958468.529,25290950017.277306,2925008451.2516932,-6.4076751053457315,-40.686443632567034,34.27876852722129,9892059930.875872,8680160069.124128,-2399644011.8664284,1252096673.945663,-1147547337.920765,11039607268.796637,1613887463000.0,522698381484.30707,334075877321.2397,0.011507754057074548,0.01892498672520351,0.03304520924203457,1.0035229874933944
ED,2019-01-31,2019.0,24459750000.0,5159958986.0,9389000000.0,4229041014.0,0.5495749266162531,126.3612637492305,216.9661471265235,90.604883377293,189.1078159757511,62.746552226520585,152.56522670646518,120.98713527693779,31.578091429527397,8392596410.152789,12131669259.69315,3739072849.540361,11058811775.179184,9541534954.244232,8148651863.437302,1392883090.8069308,64.40092042005833,5.3741284722927105,59.02679194776561,13442465311.301895,11017284688.698105,243944546.71548748,2346189758.73343,2590134305.4489174,10852331005.852978,1613887463000.0,522698381484.30707,334075877321.2397,0.015155796522845906,0.025717442003798278,0.03248462921918072,1.0155636934344756
WEC,2019-01-31,2019.0,23143207000.0,2186922353.5,4781600000.0,2594677646.5,0.45736204481763426,373.54875448729285,519.7125207742212,146.16376628692828,487.57635788311507,114.0276033958222,487.9118369488457,408.0888742448861,79.82296270395956,25422484062.836567,31447282121.36352,6024798058.526956,30264730457.8132,31163916690.878914,27642992848.581917,3520923842.2969995,31.800683825375472,-34.54011975759323,66.34080358296872,10584824477.157787,12558382522.842213,-2220508785.74535,2503874216.229956,283365430.4846077,10301459046.67318,1613887463000.0,522698381484.30707,334075877321.2397,0.014340037660977852,0.020250348675463756,0.030835686578972996,1.0544325729136588
D,2019-01-31,2019.0,46421616000.0,4969860055.0,7786000000.0,2816139945.0,0.638307225147701,777.0676655074866,1260.9098012740606,483.84213576657385,1146.6751042621654,369.6074387546788,837.1783498594941,661.2916853975648,175.88666446192929,50830387319.36284,70648837368.0772,19818450048.714348,66235183094.59588,51098614392.57177,43340401348.753235,7758213043.818531,423.73145141456644,115.77598010992176,307.95547130464456,29631252895.83212,16790363104.167881,7489985970.609604,12060237004.895817,19550222975.505424,10081029920.326694,1613887463000.0,522698381484.30707,334075877321.2397,0.028763849440721505,0.056689008318120716,0.03017586903059453,0.9829275118947663
FTS,2019-01-31,2019.0,20046708000.0,2107100216.525,3751138600.0,1644038383.475,0.5617228370407321,167.226920902073,232.87570177918238,65.64878087710937,234.61653491628604,67.38961401421305,198.07589450718876,163.14830114937877,34.92759335780999,11126484747.65752,13863069412.137821,2736584664.4803,13932902460.628485,12424794149.779867,10884167342.132357,1540626807.6475105,34.799807271993615,4.078619752694237,30.721187519299384,11260693691.087141,8786014308.912859,242317405.52516365,1195957856.8327894,1438275262.357954,9822418428.729187,1613887463000.0,522698381484.30707,334075877321.2397,0.012421379098351667,0.02154338733383895,0.02940175898807616,1.0296638101516151
NGG,2019-01-31,2019.0,28004818900.0,1584734328.0,4634229099.999999,3049494771.999999,0.34196287965133193,43.87688195572058,82.23791848229156,38.361036526570985,74.29119693800061,30.41431498228003,36.36205882763876,29.29895533070573,7.063103496933034,2791917274.729097,4377562689.942288,1585645415.213192,4072314708.3768263,2284173302.0453286,1972625739.0314937,311547563.0138349,45.8758596546528,14.577926625014847,31.29793302963795,9576608515.158047,18428210384.841957,819291535.6976032,1274097852.199357,2093389387.8969598,7483219127.261087,1613887463000.0,522698381484.30707,334075877321.2397,0.017352398814687364,0.018321481095777154,0.022399758962738263,1.0798220369285407
LNT,2019-01-31,2019.0,10494920000.0,1356509590.5,1951000000.0,594490409.5,0.6952893851870835,286.8200455924923,400.0162399826329,113.19619439014062,392.7916889910952,105.97164339860292,382.86279709545227,306.67315551151387,76.1896415839384,19084060514.46685,23777280512.104958,4693219997.638107,23504688842.05702,23592100418.12287,20231439318.836903,3360661099.2859693,17.15344288718063,-19.853109919021563,37.00655280620222,7297006474.387627,3197913525.612374,-1147378804.3700523,1332558898.352138,185180093.98208618,7111826380.40554,1613887463000.0,522698381484.30707,334075877321.2397,0.006502882165334721,0.013960262233195195,0.021288057184586758,1.052544378698225
