year,utility_id_irp,target_type,net_generation_mwh,net_generation_mwh_1point5c,emissions_co2_historical,emissions_co2_irp,emissions_co2_1point5c,emissions_co2_target,emissions_co2_target_all_years,ticker,parent_name,fraction_owned_utility,utility_name_irp
2032,18454,Utility/Parent,23144537.41298283,38045086.977472775,,8.660553135412314,2.1822670289889063,0.0,5.676471164863359,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2033,18454,Utility/Parent,23362473.746514104,42052974.34339435,,8.694595208383047,1.8317068573309168,0.0,5.469302980096167,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2034,18454,Utility/Parent,23582462.237953115,45930702.52992624,,8.732642093835024,1.5163555500700974,0.0,5.262134795328974,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2035,18454,Utility/Parent,23804522.21107214,49385054.4600795,,8.767641199315186,1.2373877005646527,0.0,5.054966610561781,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2036,18454,Utility/Parent,24028673.17160224,52227799.0804369,,8.80886983803159,0.9949550687264607,0.0,4.847798425794588,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2037,18454,Utility/Parent,24254934.808946636,54400067.90834368,,8.829087874095508,0.7881018312916656,0.0,4.640630241027395,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2038,18454,Utility/Parent,24483326.997910276,55946264.88101972,,8.855815403566693,0.6148588573631915,0.0,4.433462056260203,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2039,18454,Utility/Parent,24713869.80044556,56967001.10044864,,8.880055606554267,0.4724486869634497,0.0,4.226293871493011,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2040,18454,Utility/Parent,24946583.467414644,57577956.55500784,,8.91271952167508,0.35754291038475405,3.107522771507889,4.019125686725818,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2041,18454,Utility/Parent,25181488.440368235,57885166.54613727,,8.92156944255138,0.26652676691754495,0.0,3.7083734095750294,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2042,18454,Utility/Parent,25418605.353341214,57974970.86866646,,8.939077350527608,0.1957388434914949,0.0,3.3976211324242405,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2043,18454,Utility/Parent,25657955.034665074,57912897.55560077,,8.954566930458153,0.1416662391107049,0.0,3.0868688552734516,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2044,18454,Utility/Parent,25899558.508797526,57746559.216367155,,8.980361430104736,0.10108632236763812,0.0,2.7761165781226627,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2045,18454,Utility/Parent,26143436.998169266,57509619.64051821,,8.979905304123255,0.07115485845277852,0.0,2.4653643009718738,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2046,18454,Utility/Parent,26389611.92504816,57225475.92557863,,8.989949880936729,0.0494463541209298,0.0,2.154612023821085,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2047,18454,Utility/Parent,26638104.91342096,56910213.86512067,,8.998368073547434,0.033955869890372546,0.0,1.843859746670296,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2048,18454,Utility/Parent,26888937.790892772,56574813.67841687,,9.018703719953084,0.023073090297132854,0.0,1.533107469519507,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2049,18454,Utility/Parent,27142132.590604365,56226733.07437602,,9.010671073566007,0.015538860534029801,0.0,1.2223551923687184,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2050,18454,Utility/Parent,27397711.553167596,55871017.35785034,,9.014719229438436,0.010393132795017232,0.0,0.9116029152179292,EMRAF,"Emera, Inc.",1.0,Tampa Electric Co.
2005,15472,Utility/Parent,8576033.19109984,8576033.19109984,6.1487151501245405,,6.1487151501245405,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2006,15472,Utility/Parent,7838210.925799219,7838210.925799219,5.075197187378606,,5.453787411233875,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2007,15472,Utility/Parent,7953022.467154918,7953022.467154918,5.182629821383403,,5.559387505947886,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2008,15472,Utility/Parent,8014738.4461225765,8014738.4461225765,4.883846833303951,,5.520175874560505,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2009,15472,Utility/Parent,6660624.322567224,6660624.322567224,3.5974425463905324,,4.365919539986407,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2010,15472,Utility/Parent,5726408.118451711,5726408.118451711,3.263256507226573,,3.802956947572969,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2011,15472,Utility/Parent,5398450.930377029,5398450.930377029,2.7642926723382373,,3.441264621394158,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2012,15472,Utility/Parent,4886590.495433486,4886590.495433486,1.9477688441964656,,2.948583871621316,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2013,15472,Utility/Parent,3974191.1823307965,3974191.1823307965,1.7756041121661583,,2.417015749282362,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2014,15472,Utility/Parent,4062467.0171970595,4062467.0171970595,1.7411056837707077,,2.4539948854164355,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2015,15472,Utility/Parent,4202383.596139377,4202383.596139377,1.5825272215006718,,2.3785575777202124,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2016,15472,Utility/Parent,3739730.8465789976,3739730.8465789976,0.9981321453930012,,2.0168644660718646,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2017,15472,Utility/Parent,3444078.1099670893,3444078.1099670893,0.7887133286085297,,1.8055082275403682,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2018,15472,Utility/Parent,3285425.6190450243,3285425.6190450243,0.6060038438585201,,1.6768361054351353,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2019,15472,Utility/Parent,3620389.0267604976,3620389.0267604976,0.6389797852353322,,1.7117711341280646,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2020,15472,Utility/Parent,3867052.981186173,3867052.981186173,0.7427584298538903,,1.7009707928680158,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2021,15472,Utility/Parent,4024229.1418258147,4024229.1418258147,0.8012710892733922,,1.8397101954218944,0.0,,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2022,15472,Utility/Parent,4024229.1418258143,4111834.561331034,,0.7748005591986783,1.6107941562871964,0.0,0.8012455728572319,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2023,15472,Utility/Parent,4024229.1418258143,4152097.0455341497,,0.7492775967366595,1.4227262381225536,0.0,0.8012200564410715,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2024,15472,Utility/Parent,4024229.1418258143,4215888.42107487,,0.7245956826474252,1.2635730937028338,0.0,0.8011945400249111,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2025,15472,Utility/Parent,4024229.1418258143,4316405.794646607,,0.7007261806830853,1.1252509220008349,0.0,0.8011690236087508,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2026,15472,Utility/Parent,4024229.141825814,4468037.691965197,,0.6776432546106563,1.0020835666353292,0.0,0.8011435071925904,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2027,15472,Utility/Parent,4024229.1418258147,4688461.434633117,,0.6553206915194233,0.8901930966650434,0.0,0.8011179907764301,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2028,15472,Utility/Parent,4024229.1418258143,4997526.0228152545,,0.6337337266071986,0.7869820412112569,0.0,0.8010924743602696,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2029,15472,Utility/Parent,4024229.141825814,5413894.148871162,,0.6128572979551988,0.6908521288171966,0.0,0.8010669579441093,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2030,15472,Utility/Parent,4024229.1418258143,5948805.936538025,,0.5926688243154807,0.6010141919800898,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2031,15472,Utility/Parent,4024229.1418258143,6597731.208710744,,0.5731453738964664,0.5172928198177881,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2032,15472,Utility/Parent,4024229.1418258143,7333415.8470299,,0.5542652906274481,0.4399047597106388,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2033,15472,Utility/Parent,4024229.141825814,8105959.8745876085,,0.5360066431348469,0.3692382986273776,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2034,15472,Utility/Parent,4024229.1418258147,8853414.949415682,,0.5183496929108236,0.3056692948335199,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2035,15472,Utility/Parent,4024229.1418258147,9519261.743268564,,0.5012743794119296,0.24943452467317667,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2036,15472,Utility/Parent,4024229.141825814,10067217.605751723,,0.484761764560547,0.20056458014388143,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2037,15472,Utility/Parent,4024229.1418258143,10485935.288169252,,0.46879265827690897,0.1588667849151823,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2038,15472,Utility/Parent,4024229.1418258143,10783973.912414378,,0.45334980527414964,0.12394419853817422,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2039,15472,Utility/Parent,4024229.1418258147,10980726.864290388,,0.4384156573866537,0.09523693633888448,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2040,15472,Utility/Parent,4024229.141825814,11098492.146702457,,0.42397365302285817,0.0720740523454278,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2041,15472,Utility/Parent,4024229.1418258147,11157708.69202534,,0.41000700211385877,0.05372687750849577,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2042,15472,Utility/Parent,4024229.1418258143,11175019.00708277,,0.3965006189352447,0.039457338523810004,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2043,15472,Utility/Parent,4024229.141825814,11163054.008343691,,0.3834391535314302,0.02855729938053393,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2044,15472,Utility/Parent,4024229.1418258147,11130991.308273463,,0.3708081222898837,0.020377137059973453,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2045,15472,Utility/Parent,4024229.1418258143,11085319.801691074,,0.35859283603072084,0.014343506314356345,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2046,15472,Utility/Parent,4024229.1418258143,11030549.417719929,,0.3467801048511894,0.009967472467479298,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2047,15472,Utility/Parent,4024229.1418258143,10969780.788343456,,0.3353565020084767,0.006844876720614184,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2048,15472,Utility/Parent,4024229.1418258147,10905130.415859703,,0.3243093609261868,0.004651109194297273,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2049,15472,Utility/Parent,4024229.1418258143,10838035.817831095,,0.3136258312231856,0.0031323475168694654,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2050,15472,Utility/Parent,4024229.1418258143,10769469.506650059,,0.3032943798442897,0.0020950637681361665,0.0,0.801041441527949,ES,Eversource Energy,1.0,Public Service Co. Of New Hampshire
2005,4176,Utility/Parent,25003296.66447274,25003296.66447274,10.805364724521528,,10.805364724521528,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2006,4176,Utility/Parent,23328979.158126723,23328979.158126723,9.329361702830555,,9.784107822112219,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2007,4176,Utility/Parent,17166220.377727512,17166220.377727512,10.054240157922678,,7.2329199228165395,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2008,4176,Utility/Parent,15644169.083761321,15644169.083761321,9.040011086231567,,6.49471798412951,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2009,4176,Utility/Parent,12698870.289427286,12698870.289427286,5.058745271584432,,5.017300488941936,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2010,4176,Utility/Parent,10044621.56650845,10044621.56650845,4.2530979391467705,,4.020841255430967,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2011,4176,Utility/Parent,8197641.818265112,8197641.818265112,4.946434526072129,,3.1497935262385774,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2012,4176,Utility/Parent,7528644.4856708115,7528644.4856708115,3.887013942100034,,2.7382214311928417,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2013,4176,Utility/Parent,8031412.922980075,8031412.922980075,2.13651463418212,,2.944197339035365,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2014,4176,Utility/Parent,9296337.357456468,9296337.357456468,2.2142856127952246,,3.3848538119537435,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2015,4176,Utility/Parent,9169725.321059195,9169725.321059195,6.033326447959896,,3.128373070854027,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2016,4176,Utility/Parent,9420188.377827773,9420188.377827773,2.12621976449111,,3.062246813480281,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2017,4176,Utility/Parent,9214285.25241019,9214285.25241019,1.9948394149380413,,2.9116044073779666,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2018,4176,Utility/Parent,10446820.501003606,10446820.501003606,2.2515818468503404,,3.2138628964955993,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2019,4176,Utility/Parent,9997054.865873402,9997054.865873402,1.7766482168895499,,2.8490939477552284,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2020,4176,Utility/Parent,10230324.449248178,10230324.449248178,1.454459452174349,,2.7123790263340277,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2021,4176,Utility/Parent,10593625.779832877,10593625.779832877,1.6000116248674594,,2.919144387926721,0.0,,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2022,4176,Utility/Parent,10593625.779832877,10824243.619378291,,1.5473037428522363,2.5559138244339628,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2023,4176,Utility/Parent,10593625.779832877,10930233.033892775,,1.4963321737383402,2.2574986668588433,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2024,4176,Utility/Parent,10593625.779832877,11098161.334355447,,1.44703971958163,2.0049637787499184,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2025,4176,Utility/Parent,10593625.779832877,11362769.387839083,,1.399371066663331,1.785482258098168,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2026,4176,Utility/Parent,10593625.779832877,11761934.425382245,,1.3532727234195328,1.5900475124052251,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2027,4176,Utility/Parent,10593625.779832877,12342191.304530703,,1.30869296041542,1.4125062679803988,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2028,4176,Utility/Parent,10593625.779832877,13155791.741685292,,1.2655817522968897,1.248737010164865,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2029,4176,Utility/Parent,10593625.779832877,14251864.544360079,,1.2238907216544033,1.0962036954203354,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2030,4176,Utility/Parent,10593625.779832877,15659998.898556711,,1.18357308473609,0.9536541189742392,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2031,4176,Utility/Parent,10593625.779832877,17368269.290275756,,1.1445835989491784,0.8208099491124413,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2032,4176,Utility/Parent,10593625.779832877,19304930.31917255,,1.1068785120908438,0.698015107883378,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2033,4176,Utility/Parent,10593625.779832877,21338622.248225603,,1.0704155132515052,0.585885706307421,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2034,4176,Utility/Parent,10593625.779832877,23306268.490748722,,1.0351536853354748,0.48501813426661017,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2035,4176,Utility/Parent,10593625.779832877,25059084.126286473,,1.0010534591456772,0.3957880945960036,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2036,4176,Utility/Parent,10593625.779832877,26501556.49712629,,0.9680765689809249,0.3182441288855418,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2037,4176,Utility/Parent,10593625.779832877,27603814.41500362,,0.9361860096959099,0.2520805096189428,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2038,4176,Utility/Parent,10593625.779832877,28388389.433452148,,0.9053459951757392,0.1966673949403285,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2039,4176,Utility/Parent,10593625.779832877,28906333.881890357,,0.8755219181784045,0.15111639264098004,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2040,4176,Utility/Parent,10593625.779832877,29216346.380622912,,0.8466803115001332,0.11436288494941087,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2041,4176,Utility/Parent,10593625.779832877,29372231.619513784,,0.8187888104200343,0.08525066249566828,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2042,4176,Utility/Parent,10593625.779832877,29417800.346687756,,0.7918161163819025,0.06260859378881171,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2043,4176,Utility/Parent,10593625.779832877,29386302.955602203,,0.7657319618724209,0.04531305008173395,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2044,4176,Utility/Parent,10593625.779832877,29301899.152025323,,0.7405070764563538,0.03233324761620615,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2045,4176,Utility/Parent,10593625.779832877,29181670.697709356,,0.7161131539306146,0.022759435733377964,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2046,4176,Utility/Parent,10593625.779832877,29037489.804634057,,0.6925228205603485,0.01581580152551348,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2047,4176,Utility/Parent,10593625.779832877,28877518.765192796,,0.6697096043613925,0.01086104948200765,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2048,4176,Utility/Parent,10593625.779832877,28707329.18888329,,0.6476479053946327,0.007380107658235614,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2049,4176,Utility/Parent,10593625.779832877,28530705.28445003,,0.6263129670389352,0.004970225580996354,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2050,4176,Utility/Parent,10593625.779832877,28350207.152719412,,0.6056808482104067,0.0033243244812810233,0.0,1.6000116248674594,ES,Eversource Energy,1.0,"Connecticut Light & Power Co., The"
2007,54913,Utility/Parent,10924897.38019344,10924897.38019344,6.026093063014705,,5.99446895493531,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2008,54913,Utility/Parent,10450764.227077156,10450764.227077156,5.735133723915936,,5.650023085751942,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2009,54913,Utility/Parent,9069642.250671225,9069642.250671225,4.574490277527242,,4.666481595625764,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2010,54913,Utility/Parent,9312385.101938525,9312385.101938525,4.11890544919197,,4.854434562808235,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2011,54913,Utility/Parent,9209726.201033238,9209726.201033238,4.503688706247543,,4.608231012291091,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2012,54913,Utility/Parent,9245112.510216564,9245112.510216564,3.319775678651308,,4.378832695785579,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2013,54913,Utility/Parent,8871620.90005245,8871620.90005245,2.2570018302445956,,4.235184279711866,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2014,54913,Utility/Parent,9174763.340520887,9174763.340520887,2.4683657505554106,,4.350280770499534,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2015,54913,Utility/Parent,8077923.73685763,8077923.73685763,1.9726769511117708,,3.588858510183707,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2016,54913,Utility/Parent,6737439.863818845,6737439.863818845,1.4616402158216264,,2.852133708485902,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2017,54913,Utility/Parent,6116270.457579425,6116270.457579425,1.2094265890116696,,2.5168177746997955,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2018,54913,Utility/Parent,6772466.978836556,6772466.978836556,1.2780942131863129,,2.7132167225765182,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2019,54913,Utility/Parent,6936975.5731624495,6936975.5731624495,1.2405042176283054,,2.574537580396014,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2020,54913,Utility/Parent,6197188.89815332,6197188.89815332,1.139783730619102,,2.139686172690361,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2021,54913,Utility/Parent,4725206.485064336,4725206.485064336,0.8080918654168074,,1.695610575101953,0.0,,ES,Eversource Energy,1.0,NSTAR Electric Co.
2022,54913,Utility/Parent,4725206.485064336,4828071.824433413,,0.7835137781597306,1.484624922180552,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2023,54913,Utility/Parent,4725206.485064336,4875347.599434398,,0.7577031208278091,1.3112878652511877,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2024,54913,Utility/Parent,4725206.485064336,4950250.745048871,,0.732726876313916,1.1646007645271963,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2025,54913,Utility/Parent,4725206.485064336,5068277.161717409,,0.7086045752514573,1.0371130016759442,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2026,54913,Utility/Parent,4725206.485064336,5246321.701255566,,0.6852615908835187,0.9235930185912177,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2027,54913,Utility/Parent,4725206.485064336,5505140.884162246,,0.6626875754698215,0.8204666323773087,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2028,54913,Utility/Parent,4725206.485064336,5868041.192497916,,0.6408433379758932,0.7253398251604031,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2029,54913,Utility/Parent,4725206.485064336,6356936.158484079,,0.6197459599046913,0.636739513847994,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2030,54913,Utility/Parent,4725206.485064336,6985023.8142665345,,0.599330172652662,0.5539383443347673,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2031,54913,Utility/Parent,4725206.485064336,7746984.874714864,,0.57958692608034,0.47677464520774804,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2032,54913,Utility/Parent,4725206.485064336,8610817.84779718,,0.5604819436869415,0.405448186599839,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2033,54913,Utility/Parent,4725206.485064336,9517930.718451753,,0.5420301649645569,0.3403168419913315,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2034,54913,Utility/Parent,4725206.485064336,10395584.411220707,,0.5241745059558229,0.2817270296666558,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2035,54913,Utility/Parent,4725206.485064336,11177414.540045194,,0.5069070514036749,0.22989697990686794,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2036,54913,Utility/Parent,4725206.485064336,11820818.4078875,,0.49019782306125664,0.18485488851947104,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2037,54913,Utility/Parent,4725206.485064336,12312472.197629884,,0.47405988701674934,0.14642317099996033,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2038,54913,Utility/Parent,4725206.485064336,12662425.9379489,,0.45844331760894985,0.11423597819202644,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2039,54913,Utility/Parent,4725206.485064336,12893451.133432245,,0.4433411921495791,0.08777727970328027,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2040,54913,Utility/Parent,4725206.485064336,13031729.858762598,,0.4287272916470825,0.06642868298032843,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2041,54913,Utility/Parent,4725206.485064336,13101261.28804295,,0.4146130437095292,0.04951859368791567,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2042,54913,Utility/Parent,4725206.485064336,13121586.873412266,,0.40095478332556195,0.03636674984616639,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2043,54913,Utility/Parent,4725206.485064336,13107537.700851971,,0.38774645590811974,0.02632048185985147,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2044,54913,Utility/Parent,4725206.485064336,13069890.024002293,,0.37496513031244816,0.018781049958398088,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2045,54913,Utility/Parent,4725206.485064336,13016263.033222178,,0.36262080113098943,0.013220017506663219,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
2046,54913,Utility/Parent,4725206.485064336,12951952.238680169,,0.35067527892026107,0.009186746784875873,0.0,0.8080918654168074,ES,Eversource Energy,1.0,NSTAR Electric Co.
